funcName,mean_requests,std_requests,cv,stability
2304,1.1272727272727272,0.3363499860730087,0.298374987645411,Noisy
1670,2.8846153846153846,0.4251257337185712,0.14737692102243802,Noisy
1413,1148.7208333333333,538.4174748176549,0.46871046401699423,Noisy
841,1.6216216216216217,0.886778110077376,0.5468465012143818,Noisy
1854,1.0,0.0,0.0,Stable
959,1.00990099009901,0.09950371902099892,0.0985281923639303,Stable
1118,27629.390972222223,12906.958742898532,0.46714597349882986,Noisy
1516,4.97029702970297,0.29851115706299675,0.06005901765610094,Stable
1128,4.950980392156863,0.5335747366693123,0.10777153097083139,Stable
1008,85.54054054054055,50.909520129010076,0.5951507882380325,Noisy
874,1.0,0.0,0.0,Stable
2174,1.0,0.0,0.0,Stable
1594,1.1111111111111112,0.3333333333333333,0.3,Noisy
881,5.0,0.0,0.0,Stable
123,1.6513157894736843,0.7569533603088214,0.45839406680056116,Noisy
1897,1.0,0.0,0.0,Stable
46,1.0104166666666667,0.10206207261596573,0.1010098863003372,Stable
252,1.96,0.1979486637221574,0.10099421618477418,Stable
1304,2.3537735849056602,1.5462337381967186,0.656916938873155,Noisy
674,1.9545454545454546,1.7587136188344004,0.8998069677757397,Noisy
1586,2.613861386138614,0.8714390056648024,0.3333914377732767,Noisy
1308,1.0196078431372548,0.19802950859533489,0.19422124881465538,Noisy
1423,1.1333333333333333,0.5074162634049248,0.4477202324161102,Noisy
1020,1.0104166666666667,0.13157780120535092,0.13022132902797617,Stable
1634,89.52631578947368,70.68582163430625,0.7895535632285825,Noisy
2142,28.015625,55.31023390120809,1.9742637867692794,Noisy
672,1.0,0.0,0.0,Stable
714,1.0,0.0,0.0,Stable
48,1.8333333333333333,0.752772652709081,0.4106032651140442,Noisy
1289,1.0615384615384615,0.29983970076333477,0.28245768912488056,Noisy
431,119.10810810810811,108.16673463457191,0.9081391380710598,Noisy
2283,1.1111111111111112,0.3333333333333333,0.3,Noisy
1805,1.006741573033708,0.08192194814340102,0.08137336366922646,Stable
1941,1.0,0.0,0.0,Stable
1172,1.0196078431372548,0.1393330760318238,0.13665359380044256,Stable
2260,1.6666666666666667,1.1547005383792515,0.6928203230275508,Noisy
980,1.029126213592233,0.16898257710466583,0.16420005133755264,Noisy
1554,1.4803921568627452,0.5214297206731147,0.3522240497262099,Noisy
2217,1.9591836734693877,0.199914947901746,0.10203992132484951,Stable
262,2.0,0.0,0.0,Stable
750,1.0,0.0,0.0,Stable
1361,100.88263888888889,18.215739896221564,0.1805636737584174,Noisy
860,440.62361111111113,37.18312959705176,0.08438751047245938,Stable
152,1.3055555555555556,0.4671765921511567,0.3578373897328009,Noisy
2149,1.0,0.0,0.0,Stable
1165,1.96,0.1979486637221574,0.10099421618477418,Stable
372,1.0,0.0,0.0,Stable
757,1.3333333333333333,0.579679869516866,0.43475990213764953,Noisy
2064,2.061224489795918,0.42857142857142855,0.2079207920792079,Noisy
2112,1.0,,,Noisy
963,1.0,0.0,0.0,Stable
78,7.656140350877193,8.032570527297407,1.0491670945370124,Noisy
2150,1.02,0.1414213562373095,0.1386483884679505,Stable
608,1.0,0.0,0.0,Stable
532,2.0340277777777778,0.18136353076375947,0.0891647266301856,Stable
248,1.9901960784313726,0.09901475429766743,0.049751255854000385,Stable
1598,4.932038834951456,0.44857368560609656,0.09095096381383455,Stable
804,1.0,0.0,0.0,Stable
1902,1.0384615384615385,0.19611613513818404,0.18885257457751053,Noisy
1028,1.1538461538461537,0.5547001962252291,0.4807401700618653,Noisy
59,1.991869918699187,0.0901669634667432,0.04526749594452822,Stable
1571,9.384723195515067,21.19630063395451,2.2585962518408818,Noisy
1205,1.94,0.23989793748209526,0.12365873066087385,Stable
2216,1.0,0.0,0.0,Stable
2047,1.0,0.0,0.0,Stable
559,1.4067796610169492,1.1160064897196769,0.7933058179935052,Noisy
241,1.273972602739726,0.6293796322262003,0.4940291736829314,Noisy
2203,19.0,0.0,0.0,Stable
951,1.131578947368421,0.5736922581119113,0.5069838560058751,Noisy
2223,1.1333333333333333,0.5773502691896258,0.5094267081084934,Noisy
1342,1.0,0.0,0.0,Stable
1073,3.8947368421052633,1.0077932457471335,0.2587577252593991,Noisy
2175,1.0,0.0,0.0,Stable
1577,1.0,0.0,0.0,Stable
86,1.6944444444444444,0.5198550001527356,0.30679967222128657,Noisy
420,1.8727272727272728,0.3342927803156617,0.17850585356661544,Noisy
2122,1.0,0.0,0.0,Stable
1683,2.08,0.4,0.19230769230769232,Noisy
746,1.015625,0.125,0.12307692307692308,Stable
809,1.2666666666666666,0.5936168397046637,0.4686448734510503,Noisy
